,Brand,Model,Body,Color,Year,Fuel,Kilometers,Engine,Trasmission,Price,Gov
12097,Fiat,128,Sedan,White,1993,Benzine,More than 200000,1000 - 1300 CC,Manual,32.2,Cairo
12098,Fiat,128,Sedan,Blue- Navy Blue,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,17.2,Cairo
12099,Fiat,128,Sedan,Red,1985,Benzine,More than 200000,1000 - 1300 CC,Manual,23.6,Giza
12100,Fiat,128,Sedan,White,1986,Benzine,90000 to 99999,1000 - 1300 CC,Manual,25.3,Gharbia
12101,Fiat,128,Sedan,Red,1980,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Ismailia
12102,Fiat,128,Sedan,Beige,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,34.5,Kafr al-Sheikh
12103,Fiat,128,Sedan,Other Color,1985,Benzine,More than 200000,1000 - 1300 CC,Manual,20.7,Qalyubia
12104,Fiat,128,Sedan,White,1989,Benzine,180000 to 199999,1000 - 1300 CC,Manual,19.6,Qalyubia
12105,Fiat,128,Sedan,White,1990,Benzine,180000 to 199999,1000 - 1300 CC,Manual,21.9,Cairo
12106,Fiat,128,Sedan,Red,1982,Benzine,90000 to 99999,1000 - 1300 CC,Manual,23.0,Cairo
12107,Fiat,128,Sedan,White,1988,Benzine,More than 200000,1000 - 1300 CC,Manual,21.9,Fayoum
12108,Fiat,128,Sedan,Green,1977,Benzine,90000 to 99999,1000 - 1300 CC,Manual,28.8,Giza
12109,Fiat,128,Sedan,White,1990,Benzine,90000 to 99999,1000 - 1300 CC,Manual,25.3,Alexandria
12110,Fiat,128,Sedan,Silver,1979,Benzine,180000 to 199999,1000 - 1300 CC,Manual,12.7,Cairo
12111,Fiat,128,Sedan,Red,1980,Benzine,180000 to 199999,1000 - 1300 CC,Manual,18.4,Asyut
12112,Fiat,128,Sedan,Beige,1991,Benzine,More than 200000,1000 - 1300 CC,Manual,28.8,Cairo
12113,Fiat,128,Sedan,White,1990,Benzine,90000 to 99999,1000 - 1300 CC,Manual,18.4,Giza
12114,Fiat,128,Sedan,Gray,1987,Benzine,120000 to 139999,1000 - 1300 CC,Manual,32.2,Gharbia
12115,Fiat,128,Sedan,White,1989,Benzine,80000 to 89999,1000 - 1300 CC,Manual,19.6,Qalyubia
12116,Fiat,128,Sedan,Other Color,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,12.7,Giza
12117,Fiat,128,Sedan,Red,1974,Benzine,180000 to 199999,1000 - 1300 CC,Manual,20.7,Alexandria
12118,Fiat,128,Sedan,Red,1988,Benzine,More than 200000,1000 - 1300 CC,Manual,28.8,Ismailia
12119,Fiat,128,Sedan,White,1981,Benzine,More than 200000,1000 - 1300 CC,Manual,26.4,Sharqia
12120,Fiat,128,Sedan,Silver,1987,Benzine,180000 to 199999,1000 - 1300 CC,Manual,20.7,Cairo
12121,Fiat,128,Sedan,Blue- Navy Blue,1989,Benzine,More than 200000,1000 - 1300 CC,Manual,21.3,Giza
12122,Fiat,128,Sedan,White,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,26.4,Dakahlia
12123,Fiat,128,Sedan,Blue- Navy Blue,1990,Benzine,90000 to 99999,1000 - 1300 CC,Manual,32.2,Monufia
12124,Fiat,128,Sedan,Red,1991,Benzine,180000 to 199999,1000 - 1300 CC,Manual,25.3,Sharqia
12125,Fiat,128,Sedan,Red,1984,Benzine,180000 to 199999,1000 - 1300 CC,Manual,18.4,Giza
12126,Fiat,128,Sedan,Other Color,1983,Benzine,90000 to 99999,1000 - 1300 CC,Manual,21.3,Dakahlia
12127,Fiat,128,Sedan,Gold,1990,Benzine,180000 to 199999,1000 - 1300 CC,Manual,31.1,Alexandria
12128,Fiat,128,Sedan,Blue- Navy Blue,1980,Benzine,More than 200000,1000 - 1300 CC,Manual,19.0,Cairo
12129,Fiat,128,Sedan,Blue- Navy Blue,1991,Benzine,100000 to 119999,1000 - 1300 CC,Manual,28.8,Cairo
12130,Fiat,128,Sedan,Blue- Navy Blue,1991,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Giza
12131,Fiat,128,Sedan,Red,1984,Benzine,100000 to 119999,1000 - 1300 CC,Manual,26.4,Gharbia
12132,Fiat,128,Sedan,White,2002,Benzine,70000 to 79999,1000 - 1300 CC,Manual,34.5,Qalyubia
12133,Fiat,128,Sedan,Green,1987,Benzine,90000 to 99999,1000 - 1300 CC,Manual,28.8,Ismailia
12134,Fiat,128,Sedan,Red,2000,Benzine,80000 to 89999,1000 - 1300 CC,Manual,23.0,Asyut
12135,Fiat,128,Sedan,White,1985,Benzine,80000 to 89999,1000 - 1300 CC,Manual,23.0,Cairo
12136,Fiat,128,Sedan,White,1983,Benzine,More than 200000,1000 - 1300 CC,Manual,26.4,Cairo
12137,Fiat,128,Sedan,Blue- Navy Blue,1992,Benzine,90000 to 99999,1000 - 1300 CC,Manual,20.7,Minya
12138,Fiat,128,Sedan,White,1991,Benzine,180000 to 199999,1000 - 1300 CC,Manual,27.6,Alexandria
12139,Fiat,128,Sedan,Red,1981,Benzine,More than 200000,1000 - 1300 CC,Manual,42.5,Monufia
12140,Fiat,128,Sedan,Gray,1990,Benzine,180000 to 199999,1000 - 1300 CC,Manual,23.0,Sharqia
12141,Fiat,128,Sedan,Blue- Navy Blue,1988,Benzine,More than 200000,1000 - 1300 CC,Manual,25.3,Alexandria
12142,Fiat,128,Sedan,Yellow,1983,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Cairo
12143,Fiat,128,Sedan,Yellow,1978,Benzine,90000 to 99999,1000 - 1300 CC,Manual,14.9,Sharqia
12144,Fiat,128,Sedan,Silver,1985,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Suez
12145,Fiat,128,Sedan,Other Color,1988,Benzine,80000 to 89999,1000 - 1300 CC,Manual,20.7,Alexandria
12146,Fiat,128,Sedan,Blue- Navy Blue,1987,Benzine,180000 to 199999,1000 - 1300 CC,Manual,21.9,Giza
12147,Fiat,128,Sedan,Other Color,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,34.5,Monufia
12148,Fiat,128,Sedan,White,1977,Benzine,100000 to 119999,1000 - 1300 CC,Manual,23.0,Damietta
12149,Fiat,128,Sedan,Red,2000,Benzine,90000 to 99999,1000 - 1300 CC,Manual,29.9,South Sinai
12150,Fiat,128,Sedan,Black,1978,Benzine,More than 200000,1000 - 1300 CC,Manual,25.3,Cairo
12151,Fiat,128,Sedan,Yellow,1986,Benzine,More than 200000,1000 - 1300 CC,Manual,21.3,Giza
12152,Fiat,128,Sedan,Burgundy,1977,Benzine,More than 200000,1000 - 1300 CC,Manual,26.4,Cairo
12153,Fiat,128,Sedan,Red,1983,Benzine,120000 to 139999,1000 - 1300 CC,Manual,25.3,Giza
12154,Fiat,128,Sedan,Red,1980,Benzine,160000 to 179999,1000 - 1300 CC,Manual,14.9,Cairo
12155,Fiat,128,Sedan,Other Color,1979,Benzine,More than 200000,1000 - 1300 CC,Manual,14.9,Cairo
12156,Fiat,128,Sedan,Blue- Navy Blue,1982,Benzine,90000 to 99999,1000 - 1300 CC,Manual,19.0,Suez
12157,Fiat,128,Sedan,Blue- Navy Blue,1977,Benzine,180000 to 199999,1000 - 1300 CC,Manual,15.5,Asyut
12158,Fiat,128,Sedan,White,1991,Benzine,More than 200000,1000 - 1300 CC,Manual,38.0,Cairo
12159,Fiat,128,Sedan,White,1987,Benzine,180000 to 199999,1000 - 1300 CC,Manual,12.1,Giza
12160,Fiat,128,Sedan,Blue- Navy Blue,1993,Benzine,180000 to 199999,1000 - 1300 CC,Manual,25.3,Sharqia
12161,Fiat,128,Sedan,Red,2001,Benzine,100000 to 119999,1000 - 1300 CC,Manual,28.8,Alexandria
12162,Fiat,128,Sedan,Red,1977,Benzine,More than 200000,1000 - 1300 CC,Manual,19.6,Gharbia
12163,Fiat,128,Sedan,White,1991,Benzine,More than 200000,1000 - 1300 CC,Manual,21.3,Alexandria
12164,Fiat,128,Sedan,Red,1988,Benzine,40000 to 49999,1000 - 1300 CC,Manual,17.2,Minya
12165,Fiat,128,Sedan,Red,1995,Benzine,180000 to 199999,1000 - 1300 CC,Manual,23.0,Dakahlia
12166,Fiat,128,Sedan,White,1999,Benzine,60000 to 69999,1000 - 1300 CC,Manual,24.1,Damietta
12167,Fiat,128,Sedan,Orange,1981,Benzine,More than 200000,1000 - 1300 CC,Manual,24.1,Cairo
12168,Fiat,128,Sedan,Red,1979,Benzine,More than 200000,1000 - 1300 CC,Manual,16.1,Cairo
12169,Fiat,128,Sedan,Yellow,1985,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Cairo
12170,Fiat,128,Sedan,White,1991,Benzine,More than 200000,1000 - 1300 CC,Manual,34.5,Dakahlia
12171,Fiat,128,Sedan,White,1975,Benzine,50000 to 59999,1000 - 1300 CC,Manual,17.2,Cairo
12172,Fiat,128,Sedan,Green,1982,Benzine,90000 to 99999,1000 - 1300 CC,Manual,18.4,Giza
12173,Fiat,128,Sedan,White,1991,Benzine,More than 200000,1000 - 1300 CC,Manual,16.1,Qalyubia
12174,Fiat,128,Sedan,Other Color,1985,Benzine,More than 200000,1000 - 1300 CC,Manual,19.6,Alexandria
12175,Fiat,128,Sedan,Gray,1990,Benzine,180000 to 199999,1000 - 1300 CC,Manual,32.2,Fayoum
12176,Fiat,128,Sedan,Red,1990,Benzine,90000 to 99999,1000 - 1300 CC,Manual,23.0,Monufia
12177,Fiat,128,Sedan,Red,1993,Benzine,160000 to 179999,1000 - 1300 CC,Manual,40.2,Cairo
12178,Fiat,128,Sedan,Red,1988,Benzine,100000 to 119999,1000 - 1300 CC,Manual,20.7,Giza
12179,Fiat,128,Sedan,Red,1989,Benzine,180000 to 199999,1000 - 1300 CC,Manual,31.1,Cairo
12180,Fiat,128,Sedan,White,1990,Benzine,90000 to 99999,1000 - 1300 CC,Manual,34.5,Monufia
12181,Fiat,128,Sedan,Red,1988,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Giza
12182,Fiat,128,Sedan,White,1992,Benzine,40000 to 49999,1000 - 1300 CC,Manual,40.2,Giza
12183,Fiat,128,Sedan,White,1986,Benzine,90000 to 99999,1000 - 1300 CC,Manual,23.0,Cairo
12184,Fiat,128,Sedan,Blue- Navy Blue,2004,Benzine,80000 to 89999,1000 - 1300 CC,Manual,32.2,Suez
12185,Fiat,128,Sedan,Burgundy,1981,Benzine,90000 to 99999,1000 - 1300 CC,Manual,18.4,Dakahlia
12186,Fiat,128,Sedan,Red,1977,Benzine,180000 to 199999,1000 - 1300 CC,Manual,19.6,Cairo
12187,Fiat,128,Sedan,Burgundy,1989,Benzine,180000 to 199999,1000 - 1300 CC,Manual,28.8,Giza
12188,Fiat,128,Sedan,Blue- Navy Blue,1985,Benzine,90000 to 99999,1000 - 1300 CC,Manual,32.2,Sharqia
12189,Fiat,128,Sedan,Red,1984,Benzine,60000 to 69999,1000 - 1300 CC,Manual,17.2,Qalyubia
12190,Fiat,128,Sedan,White,1991,Benzine,90000 to 99999,1000 - 1300 CC,Manual,28.8,Sohag
12191,Fiat,128,Sedan,White,1985,Benzine,More than 200000,1000 - 1300 CC,Manual,17.2,Cairo
12192,Fiat,128,Sedan,Red,1980,Benzine,More than 200000,1000 - 1300 CC,Manual,14.9,Giza
12193,Fiat,128,Sedan,Red,1993,Benzine,100000 to 119999,1000 - 1300 CC,Manual,32.2,Ismailia
12194,Fiat,128,Sedan,White,1987,Benzine,180000 to 199999,1000 - 1300 CC,Manual,18.4,Qalyubia
12195,Fiat,128,Sedan,White,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,20.7,Cairo
12196,Fiat,128,Sedan,Green,1983,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Giza
12197,Fiat,128,Sedan,Yellow,1986,Benzine,180000 to 199999,1000 - 1300 CC,Manual,20.7,Sharqia
12198,Fiat,128,Sedan,White,1987,Benzine,50000 to 59999,1000 - 1300 CC,Manual,34.5,Cairo
12199,Fiat,128,Sedan,Green,1979,Benzine,180000 to 199999,1000 - 1300 CC,Manual,11.5,Cairo
12200,Fiat,128,Sedan,White,1992,Benzine,More than 200000,1000 - 1300 CC,Manual,31.1,Gharbia
12201,Fiat,128,Sedan,Blue- Navy Blue,1987,Benzine,90000 to 99999,1000 - 1300 CC,Manual,17.2,Qalyubia
12202,Fiat,128,Sedan,Blue- Navy Blue,1974,Benzine,60000 to 69999,1000 - 1300 CC,Manual,24.1,Cairo
12203,Fiat,128,Sedan,Red,1990,Benzine,100000 to 119999,1000 - 1300 CC,Manual,26.4,Sohag
12204,Fiat,128,Sedan,Red,1989,Benzine,More than 200000,1000 - 1300 CC,Manual,13.8,Giza
12205,Fiat,128,Sedan,Red,1983,Benzine,More than 200000,1000 - 1300 CC,Manual,21.9,Cairo
12206,Fiat,128,Sedan,Red,1981,Benzine,100000 to 119999,1000 - 1300 CC,Manual,26.4,Cairo
12207,Fiat,128,Sedan,Red,1990,Benzine,60000 to 69999,1000 - 1300 CC,Manual,36.8,Dakahlia
12208,Fiat,128,Sedan,Orange,1979,Benzine,120000 to 139999,1000 - 1300 CC,Manual,17.2,Giza
12209,Fiat,128,Sedan,Red,1986,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Cairo
12210,Fiat,128,Sedan,Red,1979,Benzine,180000 to 199999,1000 - 1300 CC,Manual,14.9,Dakahlia
12211,Fiat,128,Sedan,White,2002,Benzine,180000 to 199999,1000 - 1300 CC,Manual,23.0,Qalyubia
12212,Fiat,128,Sedan,Green,1978,Benzine,More than 200000,1000 - 1300 CC,Manual,20.7,Gharbia
12213,Fiat,128,Sedan,White,1976,Benzine,180000 to 199999,1000 - 1300 CC,Manual,26.4,Cairo
12214,Fiat,128,Sedan,Red,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,17.2,Cairo
12215,Fiat,128,Sedan,Blue- Navy Blue,1992,Benzine,More than 200000,1000 - 1300 CC,Manual,18.4,Alexandria
12216,Fiat,128,Sedan,White,1986,Benzine,60000 to 69999,1000 - 1300 CC,Manual,23.0,Cairo
12217,Fiat,128,Sedan,Yellow,1978,Benzine,180000 to 199999,1000 - 1300 CC,Manual,16.1,Sharqia
12218,Fiat,128,Sedan,White,1994,Benzine,More than 200000,1000 - 1300 CC,Manual,31.1,Giza
12219,Fiat,128,Sedan,Red,1983,Benzine,40000 to 49999,1000 - 1300 CC,Manual,20.7,Cairo
12220,Fiat,128,Sedan,White,2001,Benzine,90000 to 99999,1000 - 1300 CC,Manual,28.8,Minya
12221,Fiat,128,Sedan,Red,1991,Benzine,80000 to 89999,1000 - 1300 CC,Manual,28.8,Alexandria
12222,Fiat,128,Sedan,Green,1983,Benzine,More than 200000,1000 - 1300 CC,Manual,27.6,Gharbia
12223,Fiat,128,Sedan,Green,1981,Benzine,180000 to 199999,1000 - 1300 CC,Manual,11.5,Giza
12224,Fiat,128,Sedan,Red,1980,Benzine,More than 200000,1000 - 1300 CC,Manual,20.7,Dakahlia
12225,Fiat,128,Sedan,Red,1975,Benzine,More than 200000,1000 - 1300 CC,Manual,13.8,Sohag
12226,Fiat,128,Sedan,Red,1981,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Dakahlia
12227,Fiat,128,Sedan,Yellow,1983,Benzine,60000 to 69999,1000 - 1300 CC,Manual,23.0,Ismailia
12228,Fiat,128,Sedan,Orange,1982,Benzine,90000 to 99999,1000 - 1300 CC,Manual,23.0,Cairo
12229,Fiat,128,Sedan,White,1992,Benzine,100000 to 119999,1000 - 1300 CC,Manual,26.4,Sharqia
12230,Fiat,128,Sedan,White,1984,Benzine,60000 to 69999,1000 - 1300 CC,Manual,19.6,Sharqia
12231,Fiat,128,Sedan,Red,1988,Benzine,More than 200000,1000 - 1300 CC,Manual,28.8,Dakahlia
12232,Fiat,128,Sedan,White,1990,Benzine,180000 to 199999,1000 - 1300 CC,Manual,19.6,Beheira
12233,Fiat,128,Sedan,Red,1993,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Giza
12234,Fiat,128,Sedan,Red,1978,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Cairo
12235,Fiat,128,Sedan,Beige,1976,Benzine,More than 200000,1000 - 1300 CC,Manual,17.2,Cairo
12236,Fiat,128,Sedan,White,1991,Benzine,40000 to 49999,1000 - 1300 CC,Manual,23.0,Qalyubia
12237,Fiat,128,Sedan,Red,1991,Benzine,90000 to 99999,1000 - 1300 CC,Manual,21.9,Giza
12238,Fiat,128,Sedan,Blue- Navy Blue,1991,Benzine,90000 to 99999,1000 - 1300 CC,Manual,26.4,Ismailia
12239,Fiat,128,Sedan,White,1979,Benzine,180000 to 199999,1000 - 1300 CC,Manual,14.9,Giza
12240,Fiat,128,Sedan,Blue- Navy Blue,1990,Benzine,180000 to 199999,1000 - 1300 CC,Manual,18.4,Fayoum
12241,Fiat,128,Sedan,White,1992,Benzine,180000 to 199999,1000 - 1300 CC,Manual,29.9,Cairo
12242,Fiat,128,Sedan,White,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,19.6,Dakahlia
12243,Fiat,128,Sedan,White,1980,Benzine,100000 to 119999,1000 - 1300 CC,Manual,20.7,Dakahlia
12244,Fiat,128,Sedan,White,1975,Benzine,40000 to 49999,1000 - 1300 CC,Manual,23.0,Alexandria
12245,Fiat,128,Sedan,White,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,17.2,Giza
12246,Fiat,128,Sedan,White,1982,Benzine,90000 to 99999,1000 - 1300 CC,Manual,20.1,Cairo
12247,Fiat,128,Sedan,Red,1977,Benzine,120000 to 139999,1000 - 1300 CC,Manual,17.2,Giza
12248,Fiat,128,Sedan,Red,1993,Benzine,160000 to 179999,1000 - 1300 CC,Manual,29.9,Beni Suef
12249,Fiat,128,Sedan,Red,1985,Benzine,More than 200000,1000 - 1300 CC,Manual,20.7,Cairo
12250,Fiat,128,Sedan,White,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,8.6,Giza
12251,Fiat,128,Sedan,Blue- Navy Blue,1982,Benzine,180000 to 199999,1000 - 1300 CC,Manual,31.1,Damietta
12252,Fiat,128,Sedan,Beige,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,16.1,Cairo
12253,Fiat,128,Sedan,Red,1987,Benzine,180000 to 199999,1000 - 1300 CC,Manual,23.0,Sharqia
12254,Fiat,128,Sedan,Blue- Navy Blue,1977,Benzine,160000 to 179999,1000 - 1300 CC,Manual,20.1,Cairo
12255,Fiat,128,Sedan,Gold,1976,Benzine,180000 to 199999,1000 - 1300 CC,Manual,18.4,Sharqia
12256,Fiat,128,Sedan,Beige,1988,Benzine,More than 200000,1000 - 1300 CC,Manual,29.9,Alexandria
12257,Fiat,128,Sedan,Other Color,1983,Benzine,180000 to 199999,1000 - 1300 CC,Manual,24.1,Dakahlia
12258,Fiat,128,Sedan,Other Color,1992,Benzine,More than 200000,1000 - 1300 CC,Manual,34.5,Dakahlia
12259,Fiat,128,Sedan,Red,1992,Benzine,More than 200000,1000 - 1300 CC,Manual,16.1,Fayoum
12260,Fiat,128,Sedan,Red,1980,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Cairo
12261,Fiat,128,Sedan,White,1984,Benzine,160000 to 179999,1000 - 1300 CC,Manual,40.2,Cairo
12262,Fiat,128,Sedan,Red,1991,Benzine,90000 to 99999,1000 - 1300 CC,Manual,21.3,Sharqia
12263,Fiat,128,Sedan,Other Color,1979,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Cairo
12264,Fiat,128,Sedan,Other Color,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,28.8,Dakahlia
12265,Fiat,128,Sedan,White,1995,Benzine,More than 200000,1000 - 1300 CC,Manual,19.6,Alexandria
12266,Fiat,128,Sedan,White,1981,Benzine,More than 200000,1000 - 1300 CC,Manual,28.8,Qalyubia
12267,Fiat,128,Sedan,White,1994,Benzine,90000 to 99999,1000 - 1300 CC,Manual,29.9,Dakahlia
12268,Fiat,128,Sedan,White,1978,Benzine,90000 to 99999,1000 - 1300 CC,Manual,13.8,Cairo
12269,Fiat,128,Sedan,Silver,1981,Benzine,180000 to 199999,1000 - 1300 CC,Manual,14.9,Cairo
12270,Fiat,128,Sedan,White,1992,Benzine,100000 to 119999,1000 - 1300 CC,Manual,29.9,Sharqia
12271,Fiat,128,Sedan,Blue- Navy Blue,1980,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Alexandria
12272,Fiat,128,Sedan,Red,1993,Benzine,90000 to 99999,1000 - 1300 CC,Manual,32.2,Minya
12273,Fiat,128,Sedan,Red,1980,Benzine,180000 to 199999,1000 - 1300 CC,Manual,28.8,Cairo
12274,Fiat,128,Sedan,White,1987,Benzine,90000 to 99999,1000 - 1300 CC,Manual,40.2,Cairo
12275,Fiat,128,Sedan,Blue- Navy Blue,1988,Benzine,More than 200000,1000 - 1300 CC,Manual,19.6,Dakahlia
12276,Fiat,128,Sedan,Red,2002,Benzine,More than 200000,1000 - 1300 CC,Manual,34.5,Beni Suef
12277,Fiat,128,Sedan,Blue- Navy Blue,1991,Benzine,More than 200000,1000 - 1300 CC,Manual,20.7,Cairo
12278,Fiat,128,Sedan,Gray,1987,Benzine,180000 to 199999,1000 - 1300 CC,Manual,21.3,Beni Suef
12279,Fiat,128,Sedan,Red,1980,Benzine,More than 200000,1000 - 1300 CC,Manual,25.3,Giza
12280,Fiat,128,Sedan,White,1981,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.8,Cairo
12281,Fiat,128,Sedan,Red,1995,Benzine,50000 to 59999,1000 - 1300 CC,Manual,28.8,Dakahlia
12282,Fiat,128,Sedan,White,1975,Benzine,180000 to 199999,1000 - 1300 CC,Manual,20.7,Damietta
12283,Fiat,128,Sedan,Red,1989,Benzine,More than 200000,1000 - 1300 CC,Manual,20.1,Alexandria
12284,Fiat,128,Sedan,White,2004,Benzine,80000 to 89999,1000 - 1300 CC,Manual,23.0,Giza
12285,Fiat,128,Sedan,White,1987,Benzine,More than 200000,1000 - 1300 CC,Manual,17.8,Sharqia
12286,Fiat,128,Sedan,White,1976,Benzine,50000 to 59999,1000 - 1300 CC,Manual,17.2,Alexandria
12287,Fiat,128,Sedan,Green,1984,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Cairo
12288,Fiat,128,Sedan,White,1977,Benzine,80000 to 89999,1000 - 1300 CC,Manual,17.2,Giza
12289,Fiat,128,Sedan,Red,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,31.1,Cairo
12290,Fiat,128,Sedan,Silver,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Sharqia
12291,Fiat,128,Sedan,White,1983,Benzine,180000 to 199999,1000 - 1300 CC,Manual,19.6,Giza
12292,Fiat,128,Sedan,Green,1984,Benzine,160000 to 179999,1000 - 1300 CC,Manual,17.2,Giza
12293,Fiat,128,Sedan,White,1980,Benzine,180000 to 199999,1000 - 1300 CC,Manual,18.4,Giza
12294,Fiat,128,Sedan,Red,1986,Benzine,More than 200000,1000 - 1300 CC,Manual,19.0,Cairo
12295,Fiat,128,Sedan,Other Color,1983,Benzine,100000 to 119999,1000 - 1300 CC,Manual,32.2,Cairo
12296,Fiat,128,Sedan,Yellow,1983,Benzine,More than 200000,1000 - 1300 CC,Manual,16.1,Giza
12297,Fiat,128,Sedan,Blue- Navy Blue,1979,Benzine,100000 to 119999,1000 - 1300 CC,Manual,17.2,Ismailia
12298,Fiat,128,Sedan,White,1980,Benzine,More than 200000,1000 - 1300 CC,Manual,20.7,Cairo
12299,Fiat,128,Sedan,White,2003,Benzine,180000 to 199999,1000 - 1300 CC,Manual,32.2,Beni Suef
12300,Fiat,128,Sedan,Green,1988,Benzine,180000 to 199999,1000 - 1300 CC,Manual,40.2,Aswan
12301,Fiat,128,Sedan,White,1993,Benzine,90000 to 99999,1000 - 1300 CC,Manual,23.0,Alexandria
12302,Fiat,128,Sedan,Red,1975,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Cairo
12303,Fiat,128,Sedan,Other Color,1992,Benzine,More than 200000,1000 - 1300 CC,Manual,31.1,Cairo
12304,Fiat,128,Sedan,White,1991,Benzine,More than 200000,1000 - 1300 CC,Manual,27.6,Cairo
12305,Fiat,128,Sedan,Blue- Navy Blue,1989,Benzine,More than 200000,1000 - 1300 CC,Manual,26.4,Cairo
12306,Fiat,128,Sedan,Burgundy,2001,Benzine,80000 to 89999,1000 - 1300 CC,Manual,32.2,Sharqia
12307,Fiat,128,Sedan,White,1980,Benzine,90000 to 99999,1000 - 1300 CC,Manual,18.4,Suez
12308,Fiat,128,Sedan,White,1990,Benzine,180000 to 199999,1000 - 1300 CC,Manual,21.9,Qalyubia
12309,Fiat,128,Sedan,White,1977,Benzine,More than 200000,1000 - 1300 CC,Manual,17.2,Giza
12310,Fiat,128,Sedan,Red,1980,Benzine,120000 to 139999,1000 - 1300 CC,Manual,25.3,Monufia
12311,Fiat,128,Sedan,White,1980,Benzine,180000 to 199999,1000 - 1300 CC,Manual,15.5,Sharqia
12312,Fiat,128,Sedan,Red,1982,Benzine,80000 to 89999,1000 - 1300 CC,Manual,16.7,Qalyubia
12313,Fiat,128,Sedan,Gray,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,17.2,Monufia
12314,Fiat,128,Sedan,Red,1992,Benzine,180000 to 199999,1000 - 1300 CC,Manual,25.3,Cairo
12315,Fiat,128,Sedan,Burgundy,1986,Benzine,90000 to 99999,1000 - 1300 CC,Manual,23.0,Sharqia
12316,Fiat,128,Sedan,Gray,1983,Benzine,180000 to 199999,1000 - 1300 CC,Manual,25.3,Suez
12317,Fiat,128,Sedan,Red,2004,Benzine,More than 200000,1000 - 1300 CC,Manual,35.6,Alexandria
12318,Fiat,128,Sedan,Beige,1980,Benzine,160000 to 179999,1000 - 1300 CC,Manual,16.1,Cairo
12319,Fiat,128,Sedan,White,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,18.4,Giza
12320,Fiat,128,Sedan,White,1989,Benzine,140000 to 159999,1000 - 1300 CC,Manual,24.1,Cairo
12321,Fiat,128,Sedan,White,1988,Benzine,180000 to 199999,1000 - 1300 CC,Manual,22.4,Cairo
12322,Fiat,128,Sedan,Red,1981,Benzine,180000 to 199999,1000 - 1300 CC,Manual,19.6,Alexandria
12323,Fiat,128,Sedan,Red,1990,Benzine,80000 to 89999,1000 - 1300 CC,Manual,42.5,Cairo
12324,Fiat,128,Sedan,White,1980,Benzine,120000 to 139999,1000 - 1300 CC,Manual,17.2,Cairo
12325,Fiat,128,Sedan,Red,1976,Benzine,60000 to 69999,1000 - 1300 CC,Manual,17.2,Cairo
12326,Fiat,128,Sedan,White,1990,Benzine,140000 to 159999,1000 - 1300 CC,Manual,23.0,Sohag
12327,Fiat,128,Sedan,Red,1982,Benzine,90000 to 99999,1000 - 1300 CC,Manual,11.5,Cairo
12328,Fiat,128,Sedan,Silver,1990,Benzine,180000 to 199999,1000 - 1300 CC,Manual,23.0,Qena
12329,Fiat,128,Sedan,White,1986,Benzine,40000 to 49999,1000 - 1300 CC,Manual,24.1,Giza
12330,Fiat,128,Sedan,White,1984,Benzine,90000 to 99999,1000 - 1300 CC,Manual,18.4,Cairo
12331,Fiat,128,Sedan,Red,1979,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Giza
12332,Fiat,128,Sedan,Red,1985,Benzine,100000 to 119999,1000 - 1300 CC,Manual,34.5,Cairo
12333,Fiat,128,Sedan,White,1991,Benzine,90000 to 99999,1000 - 1300 CC,Manual,34.5,Cairo
12334,Fiat,128,Sedan,Red,1986,Benzine,More than 200000,1000 - 1300 CC,Manual,16.1,Cairo
