Brand,Model,Fuel,Car Age,Trasmission,Kilometers Group,Gov,Price,grouping
BMW,320,Benzine,7.0,Automatic,10.0,Nasr city,900.0,BMW 320 Benzine Automatic 7.0 10.0
BMW,320,Benzine,7.0,Automatic,10.0,Suez,870.0,BMW 320 Benzine Automatic 7.0 10.0
BMW,320,Benzine,7.0,Automatic,10.0,Tagamo3 - New Cairo,1000.0,BMW 320 Benzine Automatic 7.0 10.0
BMW,320,Benzine,8.0,Automatic,5.0,Alexandria,875.0,BMW 320 Benzine Automatic 8.0 5.0
BMW,320,Benzine,8.0,Automatic,10.0,Al Shorouk,1000.0,BMW 320 Benzine Automatic 8.0 10.0
BMW,320,Benzine,8.0,Automatic,10.0,Heliopolis,750.0,BMW 320 Benzine Automatic 8.0 10.0
BMW,320,Benzine,8.0,Automatic,10.0,Mohandessin,820.0,BMW 320 Benzine Automatic 8.0 10.0
BMW,320,Benzine,8.0,Automatic,15.0,Alexandria,870.0,BMW 320 Benzine Automatic 8.0 15.0
BMW,320,Benzine,8.0,Automatic,15.0,Cairo,910.0,BMW 320 Benzine Automatic 8.0 15.0
BMW,320,Benzine,8.0,Automatic,15.0,El Manial,875.0,BMW 320 Benzine Automatic 8.0 15.0
BMW,320,Benzine,8.0,Automatic,20.0,Cairo,785.0,BMW 320 Benzine Automatic 8.0 20.0
BMW,320,Benzine,9.0,Automatic,10.0,Nasr city,600.0,BMW 320 Benzine Automatic 9.0 10.0
BMW,320,Benzine,9.0,Automatic,15.0,Obour City,795.0,BMW 320 Benzine Automatic 9.0 15.0
BMW,320,Benzine,9.0,Automatic,25.0,Nasr city,800.0,BMW 320 Benzine Automatic 9.0 25.0
BMW,320,Benzine,10.0,Automatic,15.0,El Haram,589.0,BMW 320 Benzine Automatic 10.0 15.0
BMW,320,Benzine,10.0,Automatic,15.0,Heliopolis,749.0,BMW 320 Benzine Automatic 10.0 15.0
BMW,320,Benzine,10.0,Automatic,15.0,Nasr city,770.0,BMW 320 Benzine Automatic 10.0 15.0
BMW,320,Benzine,10.0,Automatic,15.0,Shobra,589.0,BMW 320 Benzine Automatic 10.0 15.0
BMW,320,Benzine,10.0,Automatic,20.0,Heliopolis,800.0,BMW 320 Benzine Automatic 10.0 20.0
BMW,320,Benzine,12.0,Automatic,10.0,Hurghada,520.0,BMW 320 Benzine Automatic 12.0 10.0
BMW,320,Benzine,12.0,Automatic,20.0,Cairo,550.0,BMW 320 Benzine Automatic 12.0 20.0
BMW,320,Benzine,12.0,Automatic,25.0,Cairo,500.0,BMW 320 Benzine Automatic 12.0 25.0
BMW,320,Benzine,13.0,Automatic,15.0,Kafr el-Sheikh,530.0,BMW 320 Benzine Automatic 13.0 15.0
BMW,320,Benzine,13.0,Automatic,20.0,Sheikh Zayed City,500.0,BMW 320 Benzine Automatic 13.0 20.0
BMW,320,Benzine,13.0,Automatic,25.0,Monufia,470.0,BMW 320 Benzine Automatic 13.0 25.0
BMW,320,Benzine,14.0,Automatic,10.0,6 October,440.0,BMW 320 Benzine Automatic 14.0 10.0
BMW,320,Benzine,14.0,Automatic,15.0,Alexandria,485.0,BMW 320 Benzine Automatic 14.0 15.0
BMW,320,Benzine,14.0,Automatic,20.0,Ismailia,450.0,BMW 320 Benzine Automatic 14.0 20.0
BMW,320,Benzine,14.0,Automatic,25.0,Giza,450.0,BMW 320 Benzine Automatic 14.0 25.0
BMW,320,Benzine,14.0,Automatic,25.0,Mit Ghamr,490.0,BMW 320 Benzine Automatic 14.0 25.0
BMW,320,Benzine,14.0,Automatic,25.0,Port Said,450.0,BMW 320 Benzine Automatic 14.0 25.0
BMW,320,Benzine,15.0,Automatic,20.0,Banha,400.0,BMW 320 Benzine Automatic 15.0 20.0
BMW,320,Benzine,15.0,Automatic,20.0,Cairo,420.0,BMW 320 Benzine Automatic 15.0 20.0
BMW,320,Benzine,15.0,Automatic,20.0,Damietta,440.0,BMW 320 Benzine Automatic 15.0 20.0
BMW,320,Benzine,15.0,Automatic,30.0,Nasr city,470.0,BMW 320 Benzine Automatic 15.0 30.0
BMW,320,Benzine,16.0,Automatic,15.0,Suez,395.0,BMW 320 Benzine Automatic 16.0 15.0
BMW,320,Benzine,16.0,Automatic,30.0,Madinaty,390.0,BMW 320 Benzine Automatic 16.0 30.0
BMW,320,Benzine,17.0,Automatic,15.0,Tagamo3 - New Cairo,350.0,BMW 320 Benzine Automatic 17.0 15.0
BMW,320,Benzine,17.0,Automatic,20.0,Alexandria,320.0,BMW 320 Benzine Automatic 17.0 20.0
BMW,320,Benzine,22.0,Automatic,15.0,Dakahlia,260.0,BMW 320 Benzine Automatic 22.0 15.0
BMW,323,Benzine,15.0,Automatic,15.0,Alexandria,520.0,BMW 323 Benzine Automatic 15.0 15.0
BMW,323,Benzine,32.0,Manual,30.0,Alexandria,150.0,BMW 323 Benzine Manual 32.0 30.0
BMW,325,Benzine,22.0,Automatic,5.0,Sheraton,570.0,BMW 325 Benzine Automatic 22.0 5.0
BMW,325,Benzine,29.0,Automatic,15.0,El Senbellawein,250.0,BMW 325 Benzine Automatic 29.0 15.0
BMW,328,Benzine,9.0,Automatic,10.0,Abu Hummus,820.0,BMW 328 Benzine Automatic 9.0 10.0
BMW,328,Benzine,10.0,Automatic,15.0,Suez,700.0,BMW 328 Benzine Automatic 10.0 15.0
BMW,330,Benzine,0.0,Automatic,0.0,Heliopolis,2950.0,BMW 330 Benzine Automatic 0.0 0.0
BMW,330,Benzine,0.0,Automatic,0.0,Tagamo3 - New Cairo,2900.0,BMW 330 Benzine Automatic 0.0 0.0
BMW,330,Benzine,6.0,Automatic,5.0,El Haram,1700.0,BMW 330 Benzine Automatic 6.0 5.0
BMW,330,Benzine,7.0,Automatic,5.0,Tagamo3 - New Cairo,950.0,BMW 330 Benzine Automatic 7.0 5.0
BMW,340,Benzine,4.0,Automatic,5.0,Tagamo3 - New Cairo,2200.0,BMW 340 Benzine Automatic 4.0 5.0
BMW,340,Benzine,5.0,Automatic,5.0,Tagamo3 - New Cairo,2200.0,BMW 340 Benzine Automatic 5.0 5.0
BMW,340,Benzine,6.0,Automatic,15.0,Mansoura,1550.0,BMW 340 Benzine Automatic 6.0 15.0
BMW,4 Series,Electric,0.0,Automatic,0.0,Tagamo3 - New Cairo,2250.0,BMW 4 Series Electric Automatic 0.0 0.0
BMW,418,Benzine,3.0,Automatic,5.0,Madinaty,1700.0,BMW 418 Benzine Automatic 3.0 5.0
BMW,418,Benzine,7.0,Automatic,15.0,Cairo,900.0,BMW 418 Benzine Automatic 7.0 15.0
BMW,420,Benzine,0.0,Automatic,0.0,Sheraton,3200.0,BMW 420 Benzine Automatic 0.0 0.0
BMW,430,Benzine,0.0,Automatic,0.0,Heliopolis,3250.0,BMW 430 Benzine Automatic 0.0 0.0
BMW,430,Benzine,0.0,Automatic,0.0,Tagamo3 - New Cairo,3650.0,BMW 430 Benzine Automatic 0.0 0.0
BMW,518,Benzine,30.0,Manual,20.0,Giza,160.0,BMW 518 Benzine Manual 30.0 20.0
BMW,518,Benzine,39.0,Manual,0.0,Damietta,70.0,BMW 518 Benzine Manual 39.0 0.0
BMW,518,Benzine,42.0,Manual,0.0,Cairo,35.0,BMW 518 Benzine Manual 42.0 0.0
BMW,520,Benzine,2.0,Automatic,0.0,Maadi,2200.0,BMW 520 Benzine Automatic 2.0 0.0
BMW,520,Benzine,2.0,Automatic,5.0,Tagamo3 - New Cairo,2250.0,BMW 520 Benzine Automatic 2.0 5.0
BMW,520,Benzine,3.0,Automatic,5.0,Faqous,2200.0,BMW 520 Benzine Automatic 3.0 5.0
BMW,520,Benzine,4.0,Automatic,0.0,Cairo,2600.0,BMW 520 Benzine Automatic 4.0 0.0
BMW,520,Benzine,4.0,Automatic,10.0,El Haram,1900.0,BMW 520 Benzine Automatic 4.0 10.0
BMW,520,Benzine,4.0,Automatic,10.0,Nasr city,1850.0,BMW 520 Benzine Automatic 4.0 10.0
BMW,520,Benzine,4.0,Automatic,10.0,Tagamo3 - New Cairo,1800.0,BMW 520 Benzine Automatic 4.0 10.0
BMW,520,Benzine,5.0,Automatic,5.0,Tagamo3 - New Cairo,1650.0,BMW 520 Benzine Automatic 5.0 5.0
BMW,520,Benzine,6.0,Automatic,0.0,Cairo,1450.0,BMW 520 Benzine Automatic 6.0 0.0
BMW,520,Benzine,6.0,Automatic,5.0,6 October,1550.0,BMW 520 Benzine Automatic 6.0 5.0
BMW,520,Benzine,7.0,Automatic,5.0,Sheraton,1200.0,BMW 520 Benzine Automatic 7.0 5.0
BMW,520,Benzine,7.0,Automatic,10.0,6 October,1050.0,BMW 520 Benzine Automatic 7.0 10.0
BMW,520,Benzine,7.0,Automatic,15.0,6 October,1050.0,BMW 520 Benzine Automatic 7.0 15.0
BMW,520,Benzine,7.0,Automatic,15.0,Maadi,880.0,BMW 520 Benzine Automatic 7.0 15.0
BMW,520,Benzine,8.0,Automatic,10.0,Nasr city,1050.0,BMW 520 Benzine Automatic 8.0 10.0
BMW,520,Benzine,8.0,Automatic,15.0,Al Shorouk,1050.0,BMW 520 Benzine Automatic 8.0 15.0
BMW,520,Benzine,8.0,Automatic,15.0,Tagamo3 - New Cairo,880.0,BMW 520 Benzine Automatic 8.0 15.0
BMW,520,Benzine,9.0,Automatic,15.0,El Haram,1000.0,BMW 520 Benzine Automatic 9.0 15.0
BMW,520,Benzine,15.0,Automatic,5.0,Heliopolis,680.0,BMW 520 Benzine Automatic 15.0 5.0
BMW,520,Benzine,15.0,Automatic,15.0,Cairo,650.0,BMW 520 Benzine Automatic 15.0 15.0
BMW,520,Benzine,17.0,Automatic,10.0,Cairo,550.0,BMW 520 Benzine Automatic 17.0 10.0
BMW,520,Benzine,17.0,Automatic,20.0,Cairo,520.0,BMW 520 Benzine Automatic 17.0 20.0
BMW,520,Benzine,18.0,Automatic,30.0,6 October,550.0,BMW 520 Benzine Automatic 18.0 30.0
BMW,520,Benzine,19.0,Automatic,15.0,El Manial,400.0,BMW 520 Benzine Automatic 19.0 15.0
BMW,520,Benzine,21.0,Automatic,30.0,Cairo,270.0,BMW 520 Benzine Automatic 21.0 30.0
BMW,520,Benzine,25.0,Automatic,25.0,Suez,230.0,BMW 520 Benzine Automatic 25.0 25.0
BMW,520,Benzine,32.0,Automatic,5.0,Heliopolis,150.0,BMW 520 Benzine Automatic 32.0 5.0
BMW,520,Benzine,32.0,Manual,15.0,Cairo,125.0,BMW 520 Benzine Manual 32.0 15.0
BMW,520,Benzine,38.0,Manual,35.0,Al Shorouk,76.0,BMW 520 Benzine Manual 38.0 35.0
BMW,520,Benzine,40.0,Automatic,20.0,Dokki,79.0,BMW 520 Benzine Automatic 40.0 20.0
BMW,520,Benzine,40.0,Manual,10.0,6 October,40.0,BMW 520 Benzine Manual 40.0 10.0
BMW,520,Benzine,43.0,Automatic,10.0,El Haram,75.0,BMW 520 Benzine Automatic 43.0 10.0
BMW,520,Benzine,48.0,Manual,15.0,Heliopolis,25.0,BMW 520 Benzine Manual 48.0 15.0
BMW,523,Benzine,11.0,Automatic,15.0,6 October,900.0,BMW 523 Benzine Automatic 11.0 15.0
BMW,523,Benzine,13.0,Automatic,10.0,Cairo,625.0,BMW 523 Benzine Automatic 13.0 10.0
BMW,523,Benzine,13.0,Automatic,30.0,Madinaty,625.0,BMW 523 Benzine Automatic 13.0 30.0
BMW,523,Benzine,14.0,Automatic,15.0,Cairo,470.0,BMW 523 Benzine Automatic 14.0 15.0
BMW,523,Benzine,14.0,Automatic,20.0,Nasr city,480.0,BMW 523 Benzine Automatic 14.0 20.0
BMW,523,Benzine,15.0,Automatic,15.0,Heliopolis,420.0,BMW 523 Benzine Automatic 15.0 15.0
BMW,523,Benzine,15.0,Automatic,15.0,Maadi,500.0,BMW 523 Benzine Automatic 15.0 15.0
BMW,523,Benzine,15.0,Automatic,20.0,Mohandessin,590.0,BMW 523 Benzine Automatic 15.0 20.0
BMW,523,Benzine,15.0,Automatic,20.0,Port Said,550.0,BMW 523 Benzine Automatic 15.0 20.0
BMW,523,Benzine,15.0,Automatic,20.0,Sharqia,490.0,BMW 523 Benzine Automatic 15.0 20.0
BMW,523,Benzine,15.0,Automatic,25.0,Sheikh Zayed City,480.0,BMW 523 Benzine Automatic 15.0 25.0
BMW,523,Benzine,16.0,Automatic,20.0,Mansoura,370.0,BMW 523 Benzine Automatic 16.0 20.0
BMW,523,Benzine,17.0,Automatic,20.0,Cairo,520.0,BMW 523 Benzine Automatic 17.0 20.0
BMW,523,Benzine,17.0,Automatic,30.0,6 October,650.0,BMW 523 Benzine Automatic 17.0 30.0
BMW,523,Benzine,22.0,Automatic,15.0,Maadi,335.0,BMW 523 Benzine Automatic 22.0 15.0
BMW,523,Benzine,23.0,Automatic,10.0,Alexandria,300.0,BMW 523 Benzine Automatic 23.0 10.0
BMW,523,Benzine,23.0,Automatic,15.0,Alexandria,300.0,BMW 523 Benzine Automatic 23.0 15.0
BMW,523,Benzine,23.0,Automatic,15.0,Tagamo3 - New Cairo,275.0,BMW 523 Benzine Automatic 23.0 15.0
BMW,523,Benzine,23.0,Automatic,20.0,Aswan,240.0,BMW 523 Benzine Automatic 23.0 20.0
BMW,523,Benzine,24.0,Automatic,10.0,Alexandria,285.0,BMW 523 Benzine Automatic 24.0 10.0
BMW,523,Benzine,25.0,Automatic,5.0,6 October,285.0,BMW 523 Benzine Automatic 25.0 5.0
BMW,523,Benzine,25.0,Automatic,10.0,Sheraton,260.0,BMW 523 Benzine Automatic 25.0 10.0
BMW,523,Benzine,25.0,Automatic,15.0,Port Said,250.0,BMW 523 Benzine Automatic 25.0 15.0
BMW,523,Benzine,25.0,Automatic,20.0,Ain Shams,220.0,BMW 523 Benzine Automatic 25.0 20.0
BMW,523,Benzine,25.0,Automatic,20.0,Zagazig,240.0,BMW 523 Benzine Automatic 25.0 20.0
BMW,523,Benzine,25.0,Automatic,40.0,El Haram,220.0,BMW 523 Benzine Automatic 25.0 40.0
BMW,525,Benzine,13.0,Automatic,15.0,Alexandria,600.0,BMW 525 Benzine Automatic 13.0 15.0
BMW,525,Benzine,13.0,Automatic,20.0,6 October,620.0,BMW 525 Benzine Automatic 13.0 20.0
BMW,525,Benzine,13.0,Automatic,20.0,Cairo,535.0,BMW 525 Benzine Automatic 13.0 20.0
BMW,525,Benzine,13.0,Automatic,20.0,Madinaty,800.0,BMW 525 Benzine Automatic 13.0 20.0
BMW,525,Benzine,13.0,Automatic,25.0,Tagamo3 - New Cairo,625.0,BMW 525 Benzine Automatic 13.0 25.0
BMW,525,Benzine,14.0,Automatic,15.0,Alexandria,580.0,BMW 525 Benzine Automatic 14.0 15.0
BMW,525,Benzine,15.0,Automatic,20.0,6 October,620.0,BMW 525 Benzine Automatic 15.0 20.0
BMW,525,Benzine,16.0,Automatic,15.0,Zamalek,540.0,BMW 525 Benzine Automatic 16.0 15.0
BMW,525,Benzine,16.0,Automatic,20.0,Shobra,575.0,BMW 525 Benzine Automatic 16.0 20.0
BMW,525,Benzine,16.0,Automatic,25.0,Tagamo3 - New Cairo,570.0,BMW 525 Benzine Automatic 16.0 25.0
BMW,525,Benzine,16.0,Automatic,30.0,Mansoura,500.0,BMW 525 Benzine Automatic 16.0 30.0
BMW,525,Benzine,16.0,Automatic,35.0,Heliopolis,525.0,BMW 525 Benzine Automatic 16.0 35.0
BMW,525,Benzine,22.0,Automatic,10.0,Gharbia,280.0,BMW 525 Benzine Automatic 22.0 10.0
BMW,525,Benzine,22.0,Automatic,20.0,Shobra,285.0,BMW 525 Benzine Automatic 22.0 20.0
BMW,525,Benzine,22.0,Automatic,25.0,Heliopolis,380.0,BMW 525 Benzine Automatic 22.0 25.0
BMW,525,Benzine,23.0,Automatic,15.0,10th of Ramadan,320.0,BMW 525 Benzine Automatic 23.0 15.0
BMW,525,Benzine,25.0,Automatic,20.0,Tagamo3 - New Cairo,250.0,BMW 525 Benzine Automatic 25.0 20.0
BMW,525,Benzine,31.0,Automatic,15.0,Cairo,215.0,BMW 525 Benzine Automatic 31.0 15.0
BMW,525,Benzine,31.0,Manual,10.0,Tagamo3 - New Cairo,145.0,BMW 525 Benzine Manual 31.0 10.0
BMW,528,Benzine,9.0,Manual,20.0,Alexandria,1000.0,BMW 528 Benzine Manual 9.0 20.0
BMW,528,Benzine,10.0,Automatic,15.0,6 October,850.0,BMW 528 Benzine Automatic 10.0 15.0
BMW,528,Benzine,12.0,Automatic,20.0,Mansoura,700.0,BMW 528 Benzine Automatic 12.0 20.0
BMW,528,Benzine,21.0,Automatic,15.0,Maadi,285.0,BMW 528 Benzine Automatic 21.0 15.0
BMW,530,Benzine,0.0,Automatic,0.0,Heliopolis,4350.0,BMW 530 Benzine Automatic 0.0 0.0
BMW,530,Benzine,1.0,Automatic,0.0,Alexandria,3750.0,BMW 530 Benzine Automatic 1.0 0.0
BMW,530,Benzine,4.0,Automatic,0.0,Tagamo3 - New Cairo,2700.0,BMW 530 Benzine Automatic 4.0 0.0
BMW,530,Benzine,5.0,Automatic,0.0,Heliopolis,2250.0,BMW 530 Benzine Automatic 5.0 0.0
BMW,530,Benzine,14.0,Automatic,15.0,El Mahalla,630.0,BMW 530 Benzine Automatic 14.0 15.0
BMW,530,Benzine,16.0,Automatic,15.0,Al Shorouk,540.0,BMW 530 Benzine Automatic 16.0 15.0
BMW,530,Benzine,16.0,Automatic,20.0,Tagamo3 - New Cairo,470.0,BMW 530 Benzine Automatic 16.0 20.0
BMW,530,Benzine,17.0,Automatic,20.0,6 October,575.0,BMW 530 Benzine Automatic 17.0 20.0
BMW,535,Benzine,8.0,Automatic,10.0,Sheraton,1500.0,BMW 535 Benzine Automatic 8.0 10.0
BMW,7 Series,Benzine,13.0,Automatic,10.0,Heliopolis,245.0,BMW 7 Series Benzine Automatic 13.0 10.0
BMW,735,Benzine,20.0,Automatic,30.0,Giza,375.0,BMW 735 Benzine Automatic 20.0 30.0
BMW,735,Benzine,34.0,Manual,20.0,El Marg,120.0,BMW 735 Benzine Manual 34.0 20.0
BMW,735,Benzine,41.0,Automatic,10.0,Maadi,119.0,BMW 735 Benzine Automatic 41.0 10.0
BMW,740,Benzine,3.0,Automatic,0.0,Heliopolis,4200.0,BMW 740 Benzine Automatic 3.0 0.0
BMW,740,Benzine,12.0,Automatic,15.0,Tagamo3 - New Cairo,1250.0,BMW 740 Benzine Automatic 12.0 15.0
BMW,740,Benzine,14.0,Automatic,10.0,Tagamo3 - New Cairo,700.0,BMW 740 Benzine Automatic 14.0 10.0
BMW,740,Benzine,15.0,Automatic,0.0,Giza,550.0,BMW 740 Benzine Automatic 15.0 0.0
BMW,740,Benzine,15.0,Automatic,30.0,Obour City,550.0,BMW 740 Benzine Automatic 15.0 30.0
BMW,740,Benzine,16.0,Automatic,10.0,Ain Shams,440.0,BMW 740 Benzine Automatic 16.0 10.0
BMW,740,Benzine,25.0,Automatic,25.0,Cairo,250.0,BMW 740 Benzine Automatic 25.0 25.0
BMW,740,Hybrid,5.0,Automatic,0.0,Alexandria,3500.0,BMW 740 Hybrid Automatic 5.0 0.0
BMW,745,Benzine,18.0,Automatic,30.0,Ismailia,550.0,BMW 745 Benzine Automatic 18.0 30.0
BMW,750,Benzine,12.0,Automatic,5.0,6 October,1900.0,BMW 750 Benzine Automatic 12.0 5.0
BMW,750,Benzine,12.0,Automatic,15.0,Tagamo3 - New Cairo,1150.0,BMW 750 Benzine Automatic 12.0 15.0
BMW,850,Benzine,33.0,Manual,10.0,6 October,2000.0,BMW 850 Benzine Manual 33.0 10.0
BMW,I3,Electric,8.0,Automatic,5.0,Maadi,700.0,BMW I3 Electric Automatic 8.0 5.0
BMW,I7,Electric,0.0,Automatic,0.0,Tagamo3 - New Cairo,6000.0,BMW I7 Electric Automatic 0.0 0.0
BMW,I8,Electric,0.0,Automatic,0.0,Tagamo3 - New Cairo,7100.0,BMW I8 Electric Automatic 0.0 0.0
BMW,IX,Electric,0.0,Automatic,0.0,Tagamo3 - New Cairo,2200.0,BMW IX Electric Automatic 0.0 0.0
BMW,IX1,Electric,0.0,Automatic,0.0,Tagamo3 - New Cairo,1800.0,BMW IX1 Electric Automatic 0.0 0.0
BMW,M4,Benzine,3.0,Automatic,0.0,Sheikh Zayed City,1100.0,BMW M4 Benzine Automatic 3.0 0.0
BMW,M4,Benzine,33.0,Manual,10.0,Helwan,110.0,BMW M4 Benzine Manual 33.0 10.0
BMW,M8,Benzine,15.0,Automatic,0.0,El Minya,380.0,BMW M8 Benzine Automatic 15.0 0.0
BMW,X1,Benzine,1.0,Automatic,0.0,Tagamo3 - New Cairo,1850.0,BMW X1 Benzine Automatic 1.0 0.0
BMW,X1,Benzine,2.0,Automatic,0.0,6 October,1300.0,BMW X1 Benzine Automatic 2.0 0.0
BMW,X1,Benzine,3.0,Automatic,5.0,Alexandria,1450.0,BMW X1 Benzine Automatic 3.0 5.0
BMW,X1,Benzine,3.0,Automatic,5.0,El Katameya,1350.0,BMW X1 Benzine Automatic 3.0 5.0
BMW,X1,Benzine,4.0,Automatic,5.0,Giza,1300.0,BMW X1 Benzine Automatic 4.0 5.0
BMW,X1,Benzine,4.0,Automatic,5.0,Nasr city,1100.0,BMW X1 Benzine Automatic 4.0 5.0
BMW,X1,Benzine,5.0,Automatic,5.0,Cairo,1500.0,BMW X1 Benzine Automatic 5.0 5.0
BMW,X1,Benzine,5.0,Automatic,5.0,Tanta,1285.0,BMW X1 Benzine Automatic 5.0 5.0
BMW,X1,Benzine,5.0,Automatic,10.0,Cairo,900.0,BMW X1 Benzine Automatic 5.0 10.0
BMW,X1,Benzine,6.0,Automatic,5.0,Alexandria,875.0,BMW X1 Benzine Automatic 6.0 5.0
BMW,X1,Benzine,6.0,Automatic,5.0,Tagamo3 - New Cairo,900.0,BMW X1 Benzine Automatic 6.0 5.0
BMW,X1,Benzine,6.0,Automatic,10.0,Al Shorouk,1100.0,BMW X1 Benzine Automatic 6.0 10.0
BMW,X1,Benzine,6.0,Automatic,10.0,El Haram,1040.0,BMW X1 Benzine Automatic 6.0 10.0
BMW,X1,Benzine,8.0,Automatic,5.0,Maadi,950.0,BMW X1 Benzine Automatic 8.0 5.0
BMW,X1,Benzine,8.0,Automatic,10.0,Cairo,690.0,BMW X1 Benzine Automatic 8.0 10.0
BMW,X1,Benzine,9.0,Automatic,15.0,Cairo,590.0,BMW X1 Benzine Automatic 9.0 15.0
BMW,X1,Benzine,10.0,Automatic,15.0,10th of Ramadan,600.0,BMW X1 Benzine Automatic 10.0 15.0
BMW,X1,Benzine,10.0,Automatic,15.0,El Mahalla,700.0,BMW X1 Benzine Automatic 10.0 15.0
BMW,X1,Benzine,10.0,Automatic,15.0,Suez,650.0,BMW X1 Benzine Automatic 10.0 15.0
BMW,X1,Benzine,11.0,Automatic,15.0,10th of Ramadan,500.0,BMW X1 Benzine Automatic 11.0 15.0
BMW,X1,Benzine,11.0,Automatic,15.0,El Haram,650.0,BMW X1 Benzine Automatic 11.0 15.0
BMW,X1,Benzine,11.0,Automatic,15.0,Nasr city,700.0,BMW X1 Benzine Automatic 11.0 15.0
BMW,X1,Benzine,12.0,Automatic,15.0,6 October,500.0,BMW X1 Benzine Automatic 12.0 15.0
BMW,X1,Benzine,12.0,Automatic,15.0,Zefta,600.0,BMW X1 Benzine Automatic 12.0 15.0
BMW,X1,Benzine,12.0,Automatic,25.0,Giza,580.0,BMW X1 Benzine Automatic 12.0 25.0
BMW,X1,Benzine,12.0,Automatic,25.0,Obour City,480.0,BMW X1 Benzine Automatic 12.0 25.0
BMW,X2,Benzine,4.0,Automatic,0.0,Qalyub,1400.0,BMW X2 Benzine Automatic 4.0 0.0
BMW,X3,Benzine,2.0,Automatic,5.0,Mohandessin,2600.0,BMW X3 Benzine Automatic 2.0 5.0
BMW,X3,Benzine,4.0,Automatic,0.0,Sheikh Zayed City,2325.0,BMW X3 Benzine Automatic 4.0 0.0
BMW,X3,Benzine,4.0,Automatic,5.0,Tagamo3 - New Cairo,2250.0,BMW X3 Benzine Automatic 4.0 5.0
BMW,X3,Benzine,4.0,Automatic,10.0,6 October,2000.0,BMW X3 Benzine Automatic 4.0 10.0
BMW,X3,Benzine,4.0,Automatic,10.0,Heliopolis,1950.0,BMW X3 Benzine Automatic 4.0 10.0
BMW,X3,Benzine,4.0,Automatic,15.0,Sheikh Zayed City,1750.0,BMW X3 Benzine Automatic 4.0 15.0
BMW,X3,Benzine,5.0,Automatic,10.0,Maadi,1650.0,BMW X3 Benzine Automatic 5.0 10.0
BMW,X3,Benzine,5.0,Automatic,10.0,Tagamo3 - New Cairo,1650.0,BMW X3 Benzine Automatic 5.0 10.0
BMW,X3,Benzine,6.0,Automatic,0.0,Tagamo3 - New Cairo,1750.0,BMW X3 Benzine Automatic 6.0 0.0
BMW,X3,Benzine,6.0,Automatic,5.0,Sheikh Zayed City,1650.0,BMW X3 Benzine Automatic 6.0 5.0
BMW,X3,Benzine,6.0,Automatic,5.0,Tagamo3 - New Cairo,1380.0,BMW X3 Benzine Automatic 6.0 5.0
BMW,X3,Benzine,6.0,Automatic,10.0,Mohandessin,1450.0,BMW X3 Benzine Automatic 6.0 10.0
BMW,X3,Benzine,6.0,Automatic,15.0,Ismailia,1280.0,BMW X3 Benzine Automatic 6.0 15.0
BMW,X3,Benzine,6.0,Automatic,15.0,Tagamo3 - New Cairo,850.0,BMW X3 Benzine Automatic 6.0 15.0
BMW,X3,Benzine,7.0,Automatic,5.0,Cairo,430.0,BMW X3 Benzine Automatic 7.0 5.0
BMW,X3,Benzine,7.0,Automatic,10.0,Cairo,1600.0,BMW X3 Benzine Automatic 7.0 10.0
BMW,X3,Benzine,8.0,Automatic,5.0,Alexandria,1150.0,BMW X3 Benzine Automatic 8.0 5.0
BMW,X3,Benzine,8.0,Automatic,10.0,Mokattam,1050.0,BMW X3 Benzine Automatic 8.0 10.0
BMW,X3,Benzine,8.0,Automatic,10.0,Tagamo3 - New Cairo,875.0,BMW X3 Benzine Automatic 8.0 10.0
BMW,X3,Benzine,8.0,Automatic,10.0,Zagazig,1250.0,BMW X3 Benzine Automatic 8.0 10.0
BMW,X3,Benzine,8.0,Automatic,15.0,Cairo,1350.0,BMW X3 Benzine Automatic 8.0 15.0
BMW,X3,Benzine,8.0,Automatic,20.0,Heliopolis,1200.0,BMW X3 Benzine Automatic 8.0 20.0
BMW,X3,Benzine,9.0,Automatic,0.0,Nasr city,1770.0,BMW X3 Benzine Automatic 9.0 0.0
BMW,X3,Benzine,9.0,Automatic,15.0,Alexandria,900.0,BMW X3 Benzine Automatic 9.0 15.0
BMW,X3,Benzine,10.0,Automatic,10.0,Cairo,925.0,BMW X3 Benzine Automatic 10.0 10.0
BMW,X3,Benzine,10.0,Automatic,10.0,Nasr city,760.0,BMW X3 Benzine Automatic 10.0 10.0
BMW,X3,Benzine,10.0,Automatic,15.0,6 October,725.0,BMW X3 Benzine Automatic 10.0 15.0
BMW,X3,Benzine,10.0,Automatic,15.0,Nasr city,850.0,BMW X3 Benzine Automatic 10.0 15.0
BMW,X3,Benzine,10.0,Automatic,20.0,6 October,800.0,BMW X3 Benzine Automatic 10.0 20.0
BMW,X3,Benzine,10.0,Automatic,20.0,Suez,800.0,BMW X3 Benzine Automatic 10.0 20.0
BMW,X3,Benzine,10.0,Automatic,20.0,Tagamo3 - New Cairo,800.0,BMW X3 Benzine Automatic 10.0 20.0
BMW,X3,Benzine,11.0,Automatic,10.0,6 October,800.0,BMW X3 Benzine Automatic 11.0 10.0
BMW,X3,Benzine,11.0,Automatic,15.0,Giza,640.0,BMW X3 Benzine Automatic 11.0 15.0
BMW,X3,Benzine,11.0,Automatic,20.0,Cairo,850.0,BMW X3 Benzine Automatic 11.0 20.0
