Brand,Model,Body,Color,Fuel,Kilometers,Engine,Trasmission,Price,Gov,new,Car Age
Chevrolet,Cruze,,Silver,Benzine,26,2.5,Automatic,220.0,Gharbia,1,13
Chevrolet,Lanos,,Dark blue,Benzine,11,2.5,Manual,160.0,El Manial,1,13
Chevrolet,Lanos,,Black,Benzine,11,2.5,Manual,90.0,Ain Shams,1,11
Fiat,Tempra,,Petroleum,Benzine,18,2.5,Manual,68.0,Heliopolis,1,30
Chevrolet,N300,,Silver,Benzine,10,2.5,Manual,240.0,Dokki,1,5
Hyundai,Elantra HD,,Silver,Benzine,5,2.5,Automatic,425.0,10th of Ramadan,1,2
Fiat,Tipo,,Light grey,Benzine,10,2.5,Manual,460.0,Tagamo3 - New Cairo,1,2
Hyundai,Tucson,,Silver,Benzine,4,2.5,Automatic,825.0,Cairo,1,2
Chevrolet,Optra,,Black,Benzine,20,2.5,Automatic,298.0,Quesna,1,8
Fiat,Tipo,,White,Benzine,4,2.5,Automatic,630.0,Mansoura,1,1
Chevrolet,Aveo,,Silver,Benzine,23,2.5,Manual,115.0,Giza,1,17
Fiat,Tipo,,White,Benzine,0,2.5,Manual,430.0,Monufia,1,3
Chevrolet,Captiva,,Gray,Benzine,6,2.5,Automatic,700.0,Cairo,1,3
Fiat,Shahin,,White,Benzine,0,2.5,Manual,50.0,Mansoura,1,18
Fiat,127,,White,Benzine,0,2.5,Manual,19.0,Alexandria,1,34
Chevrolet,Optra,,Blue,Benzine,4,2.5,Automatic,349.0,Shobra,1,3
Hyundai,Elantra HD,,Silver,Benzine,8,2.5,Automatic,395.0,El-Arish,1,2
Hyundai,Elantra,,Dark blue,Benzine,20,2.5,Automatic,255.0,Ashmoun,1,18
Chevrolet,Optra,,Dark red,Benzine,7,2.5,Automatic,400.0,Giza,1,1
Hyundai,Elantra HD,,Red,Benzine,0,2.5,Automatic,600.0,Shobra,1,0
Hyundai,Accent RB,,Silver,Benzine,16,2.5,Automatic,370.0,Imbaba,1,4
Hyundai,Elantra,,Dark blue,Benzine,36,2.5,Manual,190.0,Marsa Matrouh,1,18
Hyundai,Excel,,Blue,Benzine,20,2.5,Manual,70.0,Cairo,1,26
Fiat,Tipo,,Dark blue,Benzine,23,2.5,Manual,300.0,Tagamo3 - New Cairo,1,4
Chevrolet,T-Series,,White,Natural Gas,3,2.5,Manual,480.0,Kafr el-Sheikh,1,2
Hyundai,Elantra,,Silver,Benzine,8,2.5,Automatic,250.0,Faiyum,1,16
Hyundai,Elantra MD,,White,Benzine,14,2.5,Manual,300.0,Alexandria,1,11
Hyundai,Grand i10,,Silver,Benzine,11,2.5,Automatic,330.0,Damietta,1,8
Hyundai,Accent,,Dark blue,Benzine,10,2.5,Manual,90.0,Cairo,1,23
Chevrolet,Pickup,,White,Natural Gas,10,2.5,Manual,145.0,Cairo,1,28
Fiat,Tipo,,Black,Benzine,23,2.5,Manual,375.0,Cairo,1,4
Fiat,Tipo,,Dark red,Benzine,17,2.5,Manual,325.0,Al Shorouk,1,3
Hyundai,Creta,,Bronze,Benzine,15,2.5,Automatic,530.0,Faiyum,1,6
Chevrolet,Optra,,Black,Benzine,20,2.5,Automatic,225.0,Alexandria,1,12
Hyundai,I10,,Black,Benzine,9,2.5,Manual,210.0,Alexandria,1,10
Fiat,Tipo,,White,Benzine,8,2.5,Automatic,500.0,Damietta,1,2
Fiat,128,,Red,Benzine,0,2.5,Manual,35.0,Cairo,1,23
Fiat,Tipo,,Dark blue,Benzine,6,2.5,Manual,400.0,Zamalek,1,3
Chevrolet,Aveo,,Red,Benzine,15,2.5,Manual,175.0,Mansoura,1,13
Hyundai,Avante,,Silver,Benzine,10,2.5,Automatic,270.0,Dakahlia,1,13
Chevrolet,Lanos,,Silver,Benzine,9,2.5,Manual,160.0,Cairo,1,7
Hyundai,Elantra HD,,Silver,Benzine,3,2.5,Automatic,460.0,Cairo,1,3
Chevrolet,Pickup,,Red,Natural Gas,25,2.5,Manual,210.0,Cairo,1,12
Hyundai,Tucson Turbo GDI || Tucson Turbo,,White,Benzine,4,2.5,Automatic,1100.0,Imbaba,1,4
Chevrolet,Optra,,Silver,Benzine,3,2.5,Automatic,340.0,Qalyubia,1,4
Chevrolet,T-Series,,Red,Benzine,6,2.5,Manual,88.0,Shibin el Kom,1,33
Fiat,Tipo,,Petroleum,Benzine,6,2.5,Automatic,475.0,Mansoura,1,5
Hyundai,Elantra,,Petroleum,Benzine,13,2.5,Automatic,520.0,Faiyum,1,6
Hyundai,Avante,,White,Benzine,8,2.5,Automatic,305.0,Sharqia,1,11
Chevrolet,Aveo,,Dark red,Benzine,10,2.5,Manual,180.0,Alexandria,1,15
Fiat,Ritmo,,Green,Benzine,0,2.5,Manual,20.0,Cairo,1,40
Hyundai,Elantra AD,,Black,Benzine,9,2.5,Automatic,500.0,6 October,1,5
Chevrolet,Lanos,,White,Benzine,10,2.5,Manual,150.0,Nasr city,1,14
Hyundai,Elantra,,Black,Benzine,21,2.5,Automatic,350.0,Cairo,1,16
Fiat,Shahin,,Olive,Benzine,0,2.5,Manual,75.0,Ashmoun,1,21
Hyundai,Elantra MD,,Silver,Benzine,9,2.5,Automatic,425.0,Cairo,1,8
Hyundai,Elantra HD,,Gray,Benzine,2,2.5,Automatic,530.0,Nasr city,1,1
Chevrolet,Lanos,,Silver,Benzine,20,2.5,Manual,150.0,6 October,1,11
Chevrolet,Lanos,,Dark red,Benzine,25,2.5,Manual,155.0,Ain Shams,1,8
Hyundai,Bayon,,Red,Benzine,0,2.5,Automatic,750.0,Cairo,1,1
Hyundai,IX 35,,Black,Benzine,30,2.5,Automatic,500.0,Alexandria,1,9
Hyundai,Ix20,,Silver,Benzine,15,2.5,Automatic,270.0,Sharqia,1,11
Hyundai,Tucson GDI,,Dark blue,Benzine,5,2.5,Automatic,880.0,Shobra,1,4
Chevrolet,N300,,Light grey,Benzine,20,2.5,Manual,172.0,El Haram,1,9
Hyundai,Tucson GDI,,White,Benzine,12,2.5,Automatic,700.0,Sohag,1,6
Chevrolet,Lanos,,Black,Benzine,8,2.5,Manual,140.0,Alexandria,1,10
Hyundai,Elantra,,Beige,Benzine,16,2.5,Automatic,280.0,Asyut,1,16
Hyundai,Accent,,Dark blue,Benzine,20,2.5,Manual,85.0,Giza,1,24
Chevrolet,Captiva,,White,Benzine,2,2.5,Automatic,700.0,6 October,1,2
Fiat,Tipo,,Gray,Benzine,20,2.5,Automatic,460.0,Cairo,1,2
Chevrolet,Cruze,,Black,Benzine,7,2.5,Automatic,365.0,Madinaty,1,8
Fiat,132,,Bronze,Benzine,0,2.5,Manual,35.0,Obour City,1,45
Fiat,Tipo,,Black,Benzine,8,2.5,Automatic,600.0,6 October,1,3
Hyundai,Excel,,Black,Benzine,0,2.5,Manual,48.0,Giza,1,27
